codigo,nombre,url,imagen,hex,rgb,familia,ambiente
50GY 43/120,Verde Reptil,https://www.alba.com.ar/es/paletas-de-colores/verde-reptil-50gy-43-120-1672252,,#A5B29C,"165,178,156",Verde,
30GY 40/531,Verde Sintético,https://www.alba.com.ar/es/paletas-de-colores/verde-sintetico-30gy-40-531-1671718,,#86B34F,"134,179,79",Verde,
30GY 15/242,Verde Terapéutico,https://www.alba.com.ar/es/paletas-de-colores/verde-terapeutico-30gy-15-242-1671704,,#5B6C42,"91,108,66",Verde,
50GY 66/111,Verde Tranquilo,https://www.alba.com.ar/es/paletas-de-colores/verde-tranquilo-50gy-66-111-1672263,,#C8D6C1,"200,214,193",Verde,
50GY 10/068,Verde Tribal,https://www.alba.com.ar/es/paletas-de-colores/verde-tribal-50gy-10-068-1672238,,#4E5449,"78,84,73",Verde,
07GG 08/244,Verde Trébol,https://www.alba.com.ar/es/paletas-de-colores/verde-trebol-07gg-08-244-1671050,,#19563E,"25,86,62",Verde,
90GY 67/146,Verde Victoria,https://www.alba.com.ar/es/paletas-de-colores/verde-victoria-90gy-67-146-1673184,,#BEDAC4,"190,218,196",Verde,
10GG 72/219,Verde Villorrio,https://www.alba.com.ar/es/paletas-de-colores/verde-villorrio-10gg-72-219-1671142,,#B4E5CA,"180,229,202",Verde,
97GY 07/135,Viejo Cazador,https://www.alba.com.ar/es/paletas-de-colores/viejo-cazador-97gy-07-135-1673372,,#385142,"56,81,66",Verde,
50GY 74/073,Villa Italiana,https://www.alba.com.ar/es/paletas-de-colores/villa-italiana-50gy-74-073-1672269,,#D7DFD1,"215,223,209",Verde,
84GY 13/321,Árbol Alpino,https://www.alba.com.ar/es/paletas-de-colores/arbol-alpino-84gy-13-321-3137234,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-235503.png,#23693B,"35,105,59",Verde,
08RB 19/308,Amatista,https://www.alba.com.ar/es/paletas-de-colores/amatista-08rb-19-308-1671055,,#706CA2,"112,108,162",Violeta,
30RB 15/086,Amatista Gris,https://www.alba.com.ar/es/paletas-de-colores/amatista-gris-30rb-15-086-1671745,,#6A6372,"106,99,114",Violeta,
70RB 67/067,Anochecer,https://www.alba.com.ar/es/paletas-de-colores/anochecer-70rb-67-067-1672733,,#DCD1D9,"220,209,217",Violeta,
09RR 21/078,Arcilla Purpúrea,https://www.alba.com.ar/es/paletas-de-colores/arcilla-purpurea-09rr-21-078-3136948,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237803.png,#84747C,"132,116,124",Violeta,
21RR 07/060,Arcilla Relajante,https://www.alba.com.ar/es/paletas-de-colores/arcilla-relajante-21rr-07-060-3137003,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237879.png,#46383E,"70,56,62",Violeta,
10RB 14/049,Art Deco,https://www.alba.com.ar/es/paletas-de-colores/art-deco-10rb-14-049-1671180,,#66656D,"102,101,109",Violeta,
81BB 22/273,Arándano Jugoso,https://www.alba.com.ar/es/paletas-de-colores/arandano-jugoso-81bb-22-273-1673005,,#6C7AAB,"108,122,171",Violeta,
70RB 74/028,Belladona,https://www.alba.com.ar/es/paletas-de-colores/belladona-70rb-74-028-1672734,,#E0DBDE,"224,219,222",Violeta,
43RB 09/077,Berenjena Intenso,https://www.alba.com.ar/es/paletas-de-colores/berenjena-intenso-43rb-09-077-1672054,,#4E4653,"78,70,83",Violeta,
04RR 14/085,Berenjena Medio,https://www.alba.com.ar/es/paletas-de-colores/berenjena-medio-04rr-14-085-3136921,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237788.png,#705F68,"112,95,104",Violeta,
90BB 67/069,Blanco Espliego,https://www.alba.com.ar/es/paletas-de-colores/blanco-espliego-90bb-67-069-1673102,,#D1D2DC,"209,210,220",Violeta,
02RB 53/171,Bouquet de Lilas,https://www.alba.com.ar/es/paletas-de-colores/bouquet-de-lilas-02rb-53-171-1671013,,#BDBBDA,"189,187,218",Violeta,
83RB 13/268,Boutique Púrpura,https://www.alba.com.ar/es/paletas-de-colores/boutique-purpura-83rb-13-268-1673029,,#7C4E75,"124,78,117",Violeta,
90BB 41/168,Brezo,https://www.alba.com.ar/es/paletas-de-colores/brezo-90bb-41-168-1673094,,#A2A6C5,"162,166,197",Violeta,
80BB 49/174,Brezo en Flor,https://www.alba.com.ar/es/paletas-de-colores/brezo-en-flor-80bb-49-174-3137201,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237258.png,#AEB5D4,"174,181,212",Violeta,
30RB 64/030,Brisa de Invierno,https://www.alba.com.ar/es/paletas-de-colores/brisa-de-invierno-30rb-64-030-1671760,,#D1CFD3,"209,207,211",Violeta,
30RB 11/250,Brujita,https://www.alba.com.ar/es/paletas-de-colores/brujita-30rb-11-250-1671743,,#5F507A,"95,80,122",Violeta,
30RB 56/036,Bruma de Lilas,https://www.alba.com.ar/es/paletas-de-colores/bruma-de-lilas-30rb-56-036-1671759,,#C4C1C6,"196,193,198",Violeta,
70RB 54/110,Campos de Espliegos,https://www.alba.com.ar/es/paletas-de-colores/campos-de-espliegos-70rb-54-110-1672731,,#C9B9C9,"201,185,201",Violeta,
90BB 50/086,Canción de la Ciudad,https://www.alba.com.ar/es/paletas-de-colores/cancion-de-la-ciudad-90bb-50-086-1673096,,#B8B9C8,"184,185,200",Violeta,
90RB 08/113,Cardo Uva,https://www.alba.com.ar/es/paletas-de-colores/cardo-uva-90rb-08-113-1673193,,#533F4F,"83,63,79",Violeta,
50RB 74/033,Castillo de Aire,https://www.alba.com.ar/es/paletas-de-colores/castillo-de-aire-50rb-74-033-1672293,,#E0DDE0,"224,221,224",Violeta,
10RB 23/061,Cerco de Lilas,https://www.alba.com.ar/es/paletas-de-colores/cerco-de-lilas-10rb-23-061-1671186,,#81808B,"129,128,139",Violeta,
41RB 19/322,Cinta Violeta,https://www.alba.com.ar/es/paletas-de-colores/cinta-violeta-41rb-19-322-1672033,,#85689E,"133,104,158",Violeta,
87BB 80/036,Ciruela Especial,https://www.alba.com.ar/es/paletas-de-colores/ciruela-especial-87bb-80-036-1673057,,#E4E5EA,"228,229,234",Violeta,
73BB 16/259,Ciruela Intenso,https://www.alba.com.ar/es/paletas-de-colores/ciruela-intenso-73bb-16-259-1672870,,#546894,"84,104,148",Violeta,
66RB 26/328,Ciruela Perfecta,https://www.alba.com.ar/es/paletas-de-colores/ciruela-perfecta-66rb-26-328-1672595,,#A676AB,"166,118,171",Violeta,
10RB 19/262,Ciruela Perfumada,https://www.alba.com.ar/es/paletas-de-colores/ciruela-perfumada-10rb-19-262-1671183,,#736F9C,"115,111,156",Violeta,
89RB 72/119,Clavel,https://www.alba.com.ar/es/paletas-de-colores/clavel-89rb-72-119-1673078,,#EBD3E2,"235,211,226",Violeta,
16RB 69/065,Colinas de Brezos,https://www.alba.com.ar/es/paletas-de-colores/colinas-de-brezos-16rb-69-065-1671394,,#D8D5E0,"216,213,224",Violeta,
70RB 23/280,Confite,https://www.alba.com.ar/es/paletas-de-colores/confite-70rb-23-280-1672727,,#9A729C,"154,114,156",Violeta,
42RB 21/094,Coulis de Ciruela,https://www.alba.com.ar/es/paletas-de-colores/coulis-de-ciruela-42rb-21-094-1672044,,#7F7685,"127,118,133",Violeta,
70RB 36/156,Crepúsculo,https://www.alba.com.ar/es/paletas-de-colores/crepusculo-70rb-36-156-1672729,,#AF98B0,"175,152,176",Violeta,
30RB 33/103,Crepúsculo Mágico,https://www.alba.com.ar/es/paletas-de-colores/crepusculo-magico-30rb-33-103-1671752,,#9A95A6,"154,149,166",Violeta,
10RB 10/116,Crucero Nocturno,https://www.alba.com.ar/es/paletas-de-colores/crucero-nocturno-10rb-10-116-1671177,,#524F63,"82,79,99",Violeta,
23RB 10/134,Cóctel de Uva,https://www.alba.com.ar/es/paletas-de-colores/coctel-de-uva-23rb-10-134-3137017,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237468.png,#514961,"81,73,97",Violeta,
81BB 12/269,Decreto Real,https://www.alba.com.ar/es/paletas-de-colores/decreto-real-81bb-12-269-3137209,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237231.png,#4A5A88,"74,90,136",Violeta,
03RB 63/122,Dedalera Violeta,https://www.alba.com.ar/es/paletas-de-colores/dedalera-violeta-03rb-63-122-1671017,,#CDCCE1,"205,204,225",Violeta,
11RR 29/068,Dejo de Arcilla,https://www.alba.com.ar/es/paletas-de-colores/dejo-de-arcilla-11rr-29-068-3136956,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237787.png,#9A8B92,"154,139,146",Violeta,
14RB 45/074,Deleite Malva,https://www.alba.com.ar/es/paletas-de-colores/deleite-malva-14rb-45-074-3136969,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237417.png,#B2AFBB,"178,175,187",Violeta,
50RB 20/199,Delicias de Uva,https://www.alba.com.ar/es/paletas-de-colores/delicias-de-uva-50rb-20-199-1672284,,#867091,"134,112,145",Violeta,
90BB 21/220,Deseo Púrpura,https://www.alba.com.ar/es/paletas-de-colores/deseo-purpura-90bb-21-220-1673087,,#71779E,"113,119,158",Violeta,
65RB 62/156,Diamante Rosa,https://www.alba.com.ar/es/paletas-de-colores/diamante-rosa-65rb-62-156-1672584,,#DCC5DD,"220,197,221",Violeta,
50RB 64/035,Digitalis,https://www.alba.com.ar/es/paletas-de-colores/digitalis-50rb-64-035-1672289,,#D3CFD4,"211,207,212",Violeta,
40RB 36/264,Dignidad,https://www.alba.com.ar/es/paletas-de-colores/dignidad-40rb-36-264-1671976,,#AD94C2,"173,148,194",Violeta,
90BB 19/267,Drama Nocturno,https://www.alba.com.ar/es/paletas-de-colores/drama-nocturno-90bb-19-267-1673086,,#68709F,"104,112,159",Violeta,
10RB 10/219,Dramático,https://www.alba.com.ar/es/paletas-de-colores/dramatico-10rb-10-219-1671178,,#534F74,"83,79,116",Violeta,
30RB 13/199,Dulce Travesura,https://www.alba.com.ar/es/paletas-de-colores/dulce-travesura-30rb-13-199-1671744,,#655A7B,"101,90,123",Violeta,
10RB 35/167,Elevación,https://www.alba.com.ar/es/paletas-de-colores/elevacion-10rb-35-167-1671189,,#9C98B6,"156,152,182",Violeta,
30RB 11/133,Enmascarado,https://www.alba.com.ar/es/paletas-de-colores/enmascarado-30rb-11-133-1671742,,#595167,"89,81,103",Violeta,
50RB 83/017,Espliego Apasionado,https://www.alba.com.ar/es/paletas-de-colores/espliego-apasionado-50rb-83-017-1672295,,#ECE9EA,"236,233,234",Violeta,
84BB 53/136,Espléndido Lila,https://www.alba.com.ar/es/paletas-de-colores/esplendido-lila-84bb-53-136-1673035,,#B8BCD4,"184,188,212",Violeta,
90RB 12/225,Fiesta de Brujas,https://www.alba.com.ar/es/paletas-de-colores/fiesta-de-brujas-90rb-12-225-1673194,,#734D6C,"115,77,108",Violeta,
56RB 09/302,Fiesta de la Uva,https://www.alba.com.ar/es/paletas-de-colores/fiesta-de-la-uva-56rb-09-302-1672455,,#63406E,"99,64,110",Violeta,
05RB 34/258,Flor de Ipé,https://www.alba.com.ar/es/paletas-de-colores/flor-de-ipe-05rb-34-258-1671036,,#9895C3,"152,149,195",Violeta,
12RB 51/169,Flor de Maracujá,https://www.alba.com.ar/es/paletas-de-colores/flor-de-maracuja-12rb-51-169-1671353,,#BCB7D5,"188,183,213",Violeta,
10RB 49/062,Flor Salvaje,https://www.alba.com.ar/es/paletas-de-colores/flor-salvaje-10rb-49-062-1671192,,#B8B7C1,"184,183,193",Violeta,
90RB 46/121,Frambuesa Negra,https://www.alba.com.ar/es/paletas-de-colores/frambuesa-negra-90rb-46-121-1673198,,#C3ADBD,"195,173,189",Violeta,
73RB 08/259,Fruta Silvestre,https://www.alba.com.ar/es/paletas-de-colores/fruta-silvestre-73rb-08-259-1672873,,#603960,"96,57,96",Violeta,
10RB 22/242,Frutas del Campo,https://www.alba.com.ar/es/paletas-de-colores/frutas-del-campo-10rb-22-242-1671185,,#7E79A4,"126,121,164",Violeta,
42RB 14/320,Fuego Violeta,https://www.alba.com.ar/es/paletas-de-colores/fuego-violeta-42rb-14-320-1672043,,#74568C,"116,86,140",Violeta,
09RB 12/102,Fulgor de Medianoche,https://www.alba.com.ar/es/paletas-de-colores/fulgor-de-medianoche-09rb-12-102-3136947,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237424.png,#585568,"88,85,104",Violeta,
90RB 23/228,Fábula,https://www.alba.com.ar/es/paletas-de-colores/fabula-90rb-23-228-1673196,,#9E7594,"158,117,148",Violeta,
10RB 31/204,Glicina en Flor,https://www.alba.com.ar/es/paletas-de-colores/glicina-en-flor-10rb-31-204-1671188,,#9390B4,"147,144,180",Violeta,
06RB 76/056,Gota de Violeta,https://www.alba.com.ar/es/paletas-de-colores/gota-de-violeta-06rb-76-056-1671044,,#E2E0E9,"226,224,233",Violeta,
70BB 28/224,Grandeza,https://www.alba.com.ar/es/paletas-de-colores/grandeza-70bb-28-224-1672632,,#7C8DB5,"124,141,181",Violeta,
30RB 36/055,Guante de Terciopelo,https://www.alba.com.ar/es/paletas-de-colores/guante-de-terciopelo-30rb-36-055-1671754,,#A09DA7,"160,157,167",Violeta,
30RR 19/068,Helado de Ciruela,https://www.alba.com.ar/es/paletas-de-colores/helado-de-ciruela-30rr-19-068-1671774,,#7E6F75,"126,111,117",Violeta,
10RB 36/082,Helado de Mora,https://www.alba.com.ar/es/paletas-de-colores/helado-de-mora-10rb-36-082-1671190,,#9C9BA9,"156,155,169",Violeta,
90BB 65/049,Herencia de Dinastía,https://www.alba.com.ar/es/paletas-de-colores/herencia-de-dinastia-90bb-65-049-1673101,,#D0D1D9,"208,209,217",Violeta,
54RB 78/038,Hilo de Seda,https://www.alba.com.ar/es/paletas-de-colores/hilo-de-seda-54rb-78-038-1672435,,#E6E2E6,"230,226,230",Violeta,
10RR 56/029,Hora del Diseño,https://www.alba.com.ar/es/paletas-de-colores/hora-del-diseno-10rr-56-029-1671217,,#C8C1C4,"200,193,196",Violeta,
64RB 58/179,Huevo de Pascua,https://www.alba.com.ar/es/paletas-de-colores/huevo-de-pascua-64rb-58-179-1672575,,#D8BEDB,"216,190,219",Violeta,
41RB 30/290,Ilusión,https://www.alba.com.ar/es/paletas-de-colores/ilusion-41rb-30-290-1672035,,#A185B7,"161,133,183",Violeta,
50RB 14/232,Joya,https://www.alba.com.ar/es/paletas-de-colores/joya-50rb-14-232-1672282,,#725A7F,"114,90,127",Violeta,
10RB 53/115,Lago Brumoso,https://www.alba.com.ar/es/paletas-de-colores/lago-brumoso-10rb-53-115-1671193,,#BEBACF,"190,186,207",Violeta,
82BB 38/251,Lavanda Imperial,https://www.alba.com.ar/es/paletas-de-colores/lavanda-imperial-82bb-38-251-3137217,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237263.png,#97A1CF,"151,161,207",Violeta,
90BB 31/208,Lavanda Salvaje,https://www.alba.com.ar/es/paletas-de-colores/lavanda-salvaje-90bb-31-208-1673090,,#8B90B5,"139,144,181",Violeta,
90BB 58/072,Lavanda Suave,https://www.alba.com.ar/es/paletas-de-colores/lavanda-suave-90bb-58-072-1673098,,#C5C6D2,"197,198,210",Violeta,
78RB 08/163,Licor de Mora,https://www.alba.com.ar/es/paletas-de-colores/licor-de-mora-78rb-08-163-1672924,,#573B55,"87,59,85",Violeta,
30RB 49/042,Lila Agrisado,https://www.alba.com.ar/es/paletas-de-colores/lila-agrisado-30rb-49-042-1671756,,#B8B5BC,"184,181,188",Violeta,
30RB 22/215,Lila Claro,https://www.alba.com.ar/es/paletas-de-colores/lila-claro-30rb-22-215-1671749,,#83769B,"131,118,155",Violeta,
90BB 26/227,Lila Esplendoroso,https://www.alba.com.ar/es/paletas-de-colores/lila-esplendoroso-90bb-26-227-1673089,,#8085AE,"128,133,174",Violeta,
30RB 26/067,Lila Nocturno,https://www.alba.com.ar/es/paletas-de-colores/lila-nocturno-30rb-26-067-1671750,,#8A8692,"138,134,146",Violeta,
50RB 66/066,Lila Precioso,https://www.alba.com.ar/es/paletas-de-colores/lila-precioso-50rb-66-066-1672290,,#D8D0D9,"216,208,217",Violeta,
42RB 53/176,Lila Primaveral,https://www.alba.com.ar/es/paletas-de-colores/lila-primaveral-42rb-53-176-1672045,,#C8B7D6,"200,183,214",Violeta,
70RB 23/203,Lila Profundo,https://www.alba.com.ar/es/paletas-de-colores/lila-profundo-70rb-23-203-1672726,,#937693,"147,118,147",Violeta,
69BB 23/271,Lila Reluciente,https://www.alba.com.ar/es/paletas-de-colores/lila-reluciente-69bb-23-271-1672615,,#677DAD,"103,125,173",Violeta,
90RB 83/026,Lirio de Mar Rosa,https://www.alba.com.ar/es/paletas-de-colores/lirio-de-mar-rosa-90rb-83-026-1673206,,#EEE9EB,"238,233,235",Violeta,
88RB 37/328,Lirio Rosa,https://www.alba.com.ar/es/paletas-de-colores/lirio-rosa-88rb-37-328-1673068,,#C98EBD,"201,142,189",Violeta,
04RB 71/082,Lluvia de Amatistas,https://www.alba.com.ar/es/paletas-de-colores/lluvia-de-amatistas-04rb-71-082-1691798,,#DBD8E7,"219,216,231",Violeta,
10RR 13/081,Lluvia de Mercurio,https://www.alba.com.ar/es/paletas-de-colores/lluvia-de-mercurio-10rr-13-081-1671200,,#695861,"105,88,97",Violeta,
10RR 65/023,Lluvia Silenciosa,https://www.alba.com.ar/es/paletas-de-colores/lluvia-silenciosa-10rr-65-023-1671220,,#D5CECF,"213,206,207",Violeta,
70BB 44/144,Magia de Hadas,https://www.alba.com.ar/es/paletas-de-colores/magia-de-hadas-70bb-44-144-1672636,,#A6AFC8,"166,175,200",Violeta,
03RB 42/220,Magia de Noche,https://www.alba.com.ar/es/paletas-de-colores/magia-de-noche-03rb-42-220-1671016,,#A9A7CE,"169,167,206",Violeta,
92BB 07/350,Majestad *,https://www.alba.com.ar/es/paletas-de-colores/majestad-92bb-07-350-1673342,,#2E416E,"46,65,110",Violeta,
17RB 57/141,Malva de Carnaval,https://www.alba.com.ar/es/paletas-de-colores/malva-de-carnaval-17rb-57-141-3136992,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237422.png,#C6C0D9,"198,192,217",Violeta,
67RB 75/030,Malva Galáctico,https://www.alba.com.ar/es/paletas-de-colores/malva-galactico-67rb-75-030-1672604,,#E3DEE2,"227,222,226",Violeta,
70RB 50/062,Malva Plateada,https://www.alba.com.ar/es/paletas-de-colores/malva-plateada-70rb-50-062-1672730,,#BFB6BF,"191,182,191",Violeta,
30RB 35/166,Manto Real,https://www.alba.com.ar/es/paletas-de-colores/manto-real-30rb-35-166-1671753,,#A398B4,"163,152,180",Violeta,
10RB 47/036,Mar Cósmico,https://www.alba.com.ar/es/paletas-de-colores/mar-cosmico-10rb-47-036-1671191,,#B4B3B9,"180,179,185",Violeta,
24RB 66/037,Mañana Violeta,https://www.alba.com.ar/es/paletas-de-colores/manana-violeta-24rb-66-037-3137022,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237563.png,#D3D0D6,"211,208,214",Violeta,
10RB 08/125,Meditación Púrpura,https://www.alba.com.ar/es/paletas-de-colores/meditacion-purpura-10rb-08-125-1671176,,#444258,"68,66,88",Violeta,
30RB 73/027,Melodía Dulce,https://www.alba.com.ar/es/paletas-de-colores/melodia-dulce-30rb-73-027-1671764,,#DEDBDE,"222,219,222",Violeta,
90RB 16/244,Merlot,https://www.alba.com.ar/es/paletas-de-colores/merlot-90rb-16-244-1673195,,#865C7D,"134,92,125",Violeta,
16RB 38/235,Mezcla Púrpura,https://www.alba.com.ar/es/paletas-de-colores/mezcla-purpura-16rb-38-235-3136985,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237430.png,#A79DC8,"167,157,200",Violeta,
70RB 83/017,Mirada de Ángel,https://www.alba.com.ar/es/paletas-de-colores/mirada-de-angel-70rb-83-017-1672735,,#EBE8E9,"235,232,233",Violeta,
10RR 24/061,Mousse de Uva,https://www.alba.com.ar/es/paletas-de-colores/mousse-de-uva-10rr-24-061-1671207,,#8C7F85,"140,127,133",Violeta,
50RB 20/091,Musgo Púrpura,https://www.alba.com.ar/es/paletas-de-colores/musgo-purpura-50rb-20-091-1672283,,#7E7584,"126,117,132",Violeta,
50RB 09/156,Neblina Púrpura,https://www.alba.com.ar/es/paletas-de-colores/neblina-purpura-50rb-09-156-1672279,,#55455E,"85,69,94",Violeta,
30RB 74/038,Nieve Lila,https://www.alba.com.ar/es/paletas-de-colores/nieve-lila-30rb-74-038-1671765,,#E0DDE1,"224,221,225",Violeta,
80BB 08/225,Noche de Truenos,https://www.alba.com.ar/es/paletas-de-colores/noche-de-truenos-80bb-08-225-1672940,,#324169,"50,65,105",Violeta,
30RB 50/072,Noche Plateada,https://www.alba.com.ar/es/paletas-de-colores/noche-plateada-30rb-50-072-1671757,,#BEB9C5,"190,185,197",Violeta,
70RB 11/196,Nostalgia,https://www.alba.com.ar/es/paletas-de-colores/nostalgia-70rb-11-196-1672723,,#694E6B,"105,78,107",Violeta,
90BB 53/129,Notable,https://www.alba.com.ar/es/paletas-de-colores/notable-90bb-53-129-1673097,,#BCBED5,"188,190,213",Violeta,
90BB 22/247,Novillo,https://www.alba.com.ar/es/paletas-de-colores/novillo-90bb-22-247-1673088,,#757BA7,"117,123,167",Violeta,
30RB 68/084,Nubes Púrpuras,https://www.alba.com.ar/es/paletas-de-colores/nubes-purpuras-30rb-68-084-1671762,,#D8D2E0,"216,210,224",Violeta,
90BB 36/188,Orquídea Pura,https://www.alba.com.ar/es/paletas-de-colores/orquidea-pura-90bb-36-188-1673093,,#969BBD,"150,155,189",Violeta,
76RB 67/048,Orquídea Vigorosa,https://www.alba.com.ar/es/paletas-de-colores/orquidea-vigorosa-76rb-67-048-1672895,,#DAD2D8,"218,210,216",Violeta,
30RB 17/202,Orquídea Violeta,https://www.alba.com.ar/es/paletas-de-colores/orquidea-violeta-30rb-17-202-1671747,,#756A8B,"117,106,139",Violeta,
11RR 43/050,Otoño Brumoso,https://www.alba.com.ar/es/paletas-de-colores/otono-brumoso-11rr-43-050-3136957,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237801.png,#B4AAAE,"180,170,174",Violeta,
16RB 13/349,Palacio Persa,https://www.alba.com.ar/es/paletas-de-colores/palacio-persa-16rb-13-349-3136984,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237445.png,#625894,"98,88,148",Violeta,
50RB 13/107,Pasa de Uva,https://www.alba.com.ar/es/paletas-de-colores/pasa-de-uva-50rb-13-107-1672281,,#675C6D,"103,92,109",Violeta,
50RB 34/153,Pasaje del Viñedo,https://www.alba.com.ar/es/paletas-de-colores/pasaje-del-vinedo-50rb-34-153-1672285,,#A493AC,"164,147,172",Violeta,
50RR 06/057,Pasas al Ron,https://www.alba.com.ar/es/paletas-de-colores/pasas-al-ron-50rr-06-057-1672296,,#45383B,"69,56,59",Violeta,
50RB 10/219,Pasas Californianas,https://www.alba.com.ar/es/paletas-de-colores/pasas-californianas-50rb-10-219-1672280,,#624B6E,"98,75,110",Violeta,
41RB 24/309,Pasión Púrpura,https://www.alba.com.ar/es/paletas-de-colores/pasion-purpura-41rb-24-309-1672034,,#9477AC,"148,119,172",Violeta,
70RB 31/090,Paz Nocturna,https://www.alba.com.ar/es/paletas-de-colores/paz-nocturna-70rb-31-090-1672728,,#9E919F,"158,145,159",Violeta,
90RB 75/051,Perfume Lila,https://www.alba.com.ar/es/paletas-de-colores/perfume-lila-90rb-75-051-1673203,,#E5DBE0,"229,219,224",Violeta,
70RB 65/044,Pico Sereno,https://www.alba.com.ar/es/paletas-de-colores/pico-sereno-70rb-65-044-1672732,,#D5CFD4,"213,207,212",Violeta,
90BB 19/165,Piedra Exótica,https://www.alba.com.ar/es/paletas-de-colores/piedra-exotica-90bb-19-165-1673085,,#6E718E,"110,113,142",Violeta,
15RB 28/271,Pimpollo de Berenjena,https://www.alba.com.ar/es/paletas-de-colores/pimpollo-de-berenjena-15rb-28-271-3136974,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237435.png,#8D84B5,"141,132,181",Violeta,
10RB 17/122,Pinot Noir,https://www.alba.com.ar/es/paletas-de-colores/pinot-noir-10rb-17-122-1671181,,#6F6C81,"111,108,129",Violeta,
90RB 68/085,Poesía Lírica,https://www.alba.com.ar/es/paletas-de-colores/poesia-lirica-90rb-68-085-1673200,,#E1D1DC,"225,209,220",Violeta,
74BB 58/090,Poeta Invernal,https://www.alba.com.ar/es/paletas-de-colores/poeta-invernal-74bb-58-090-1672874,,#C2C7D6,"194,199,214",Violeta,
10RB 73/024,Polvo de Diamantes,https://www.alba.com.ar/es/paletas-de-colores/polvo-de-diamantes-10rb-73-024-1671196,,#DDDBDC,"221,219,220",Violeta,
90RB 69/096,Popurrí,https://www.alba.com.ar/es/paletas-de-colores/popurri-90rb-69-096-1673201,,#E4D2DD,"228,210,221",Violeta,
70RR 55/044,Por Siempre Tuya,https://www.alba.com.ar/es/paletas-de-colores/por-siempre-tuya-70rr-55-044-1672763,,#CCC0C0,"204,192,192",Violeta,
40RB 43/233,Primavera Lila,https://www.alba.com.ar/es/paletas-de-colores/primavera-lila-40rb-43-233-1671977,,#BCA5CC,"188,165,204",Violeta,
90BB 34/167,Princesa Púrpura,https://www.alba.com.ar/es/paletas-de-colores/princesa-purpura-90bb-34-167-1673092,,#9799B8,"151,153,184",Violeta,
15RB 07/237,Púrpura de Windsor,https://www.alba.com.ar/es/paletas-de-colores/purpura-de-windsor-15rb-07-237-3136973,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-48473.png,#423B64,"66,59,100",Violeta,
38RB 15/086,Púrpura del Pacífico,https://www.alba.com.ar/es/paletas-de-colores/purpura-del-pacifico-38rb-15-086-3137069,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237515.png,#675F6D,"103,95,109",Violeta,
05RB 32/259,Púrpura Especial,https://www.alba.com.ar/es/paletas-de-colores/purpura-especial-05rb-32-259-1671035,,#9390BE,"147,144,190",Violeta,
70RB 16/220,Púrpura Marroquina,https://www.alba.com.ar/es/paletas-de-colores/purpura-marroquina-70rb-16-220-1672724,,#7D5F7F,"125,95,127",Violeta,
10RB 74/038,Púrpura Místico,https://www.alba.com.ar/es/paletas-de-colores/purpura-mistico-10rb-74-038-1671197,,#DFDDE2,"223,221,226",Violeta,
30RB 26/224,Púrpura Orgulloso,https://www.alba.com.ar/es/paletas-de-colores/purpura-orgulloso-30rb-26-224-1671751,,#9283A9,"146,131,169",Violeta,
30RB 36/187,Púrpura Parisino,https://www.alba.com.ar/es/paletas-de-colores/purpura-parisino-30rb-36-187-1671755,,#A599B9,"165,153,185",Violeta,
50RB 09/087,Púrpura Romano,https://www.alba.com.ar/es/paletas-de-colores/purpura-romano-50rb-09-087-1672278,,#554C59,"85,76,89",Violeta,
83BB 27/352,Rebelión Real,https://www.alba.com.ar/es/paletas-de-colores/rebelion-real-83bb-27-352-3137223,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237265.png,#7586C6,"117,134,198",Violeta,
70RB 18/117,Reflejo de Amatista,https://www.alba.com.ar/es/paletas-de-colores/reflejo-de-amatista-70rb-18-117-1672725,,#7D6D7E,"125,109,126",Violeta,
70RB 83/021,Renovación,https://www.alba.com.ar/es/paletas-de-colores/renovacion-70rb-83-021-1672736,,#ECE8EA,"236,232,234",Violeta,
50RB 35/067,Reposo,https://www.alba.com.ar/es/paletas-de-colores/reposo-50rb-35-067-1672286,,#A29BA6,"162,155,166",Violeta,
